model,title,price,rating,reviews
lamp,"Fitop RGB LED Floor Lamp, Smart Corner Lamp, Color Changing with APP Control, DIY Mode & Timing & Music Sync, Work with Alexa/Google Assistant, for Living Room, Bedroom, Gaming Room",$72.10,4.6 out of 5 stars,160
lamp,,,,
lamp,"Fitop RGB LED Floor Lamp, Smart Corner Lamp, Color Changing with APP Control, DIY Mode & Timing & Music Sync, Work with Alexa/Google Assistant, for Living Room, Bedroom, Gaming Room",$72.10,4.6 out of 5 stars,160
lamp,"Fitop RGB LED Floor Lamp, Smart Corner Lamp, Color Changing with APP Control, DIY Mode & Timing & Music Sync, Work with Alexa/Google Assistant, for Living Room, Bedroom, Gaming Room",,,
lamp,,,4.6 out of 5 stars,160
lamp,,$72.10,,
lamp,,,,
lamp,"Simple Designs LT1137-WHT 10.43"" Petite Contemporary Webbed Waves Base Bedside Table Desk Lamp w White Fabric Drum Shade for Home Decor, Bedroom, Living Room, Entryway, Office, White","$16.99,$20.33",,
lamp,,,,
lamp,"Simple Designs LT1137-WHT 10.43"" Petite Contemporary Webbed Waves Base Bedside Table Desk Lamp w White Fabric Drum Shade for Home Decor, Bedroom, Living Room, Entryway, Office, White","$16.99,$20.33",,
lamp,"Simple Designs LT1137-WHT 10.43"" Petite Contemporary Webbed Waves Base Bedside Table Desk Lamp w White Fabric Drum Shade for Home Decor, Bedroom, Living Room, Entryway, Office, White",,,
lamp,,"$16.99,$20.33",,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,Elegant Designs LF2001-RBZ 1 Light Restoration Bronze Torchiere Floor Lamp with Marbelized Amber Glass Shade,"$32.93,$59.99",4.5 out of 5 stars,"4,321"
lamp,,,,
lamp,Elegant Designs LF2001-RBZ 1 Light Restoration Bronze Torchiere Floor Lamp with Marbelized Amber Glass Shade,"$32.93,$59.99",4.5 out of 5 stars,"4,321"
lamp,Elegant Designs LF2001-RBZ 1 Light Restoration Bronze Torchiere Floor Lamp with Marbelized Amber Glass Shade,,,
lamp,,,4.5 out of 5 stars,"4,321"
lamp,,"$32.93,$59.99",,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,"Simple Designs LT2007-WHT-2PK Chrome Mini Basic Table Lamp with Fabric Shade 2 Pack Set, White","$19.50,$39.99",4.1 out of 5 stars,"1,857"
lamp,,,,
lamp,"Simple Designs LT2007-WHT-2PK Chrome Mini Basic Table Lamp with Fabric Shade 2 Pack Set, White","$19.50,$39.99",4.1 out of 5 stars,"1,857"
lamp,"Simple Designs LT2007-WHT-2PK Chrome Mini Basic Table Lamp with Fabric Shade 2 Pack Set, White",,,
lamp,,,4.1 out of 5 stars,"1,857"
lamp,,"$19.50,$39.99",,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,"Aspen Creative 38302, Contemporary Design Collapsible Drum Spider Shade, 12"" Top x 12"" Bottom x 8"" Height, White Linen",$33.98,4.0 out of 5 stars,7
lamp,,,,
lamp,"Aspen Creative 38302, Contemporary Design Collapsible Drum Spider Shade, 12"" Top x 12"" Bottom x 8"" Height, White Linen",$33.98,4.0 out of 5 stars,7
lamp,"Aspen Creative 38302, Contemporary Design Collapsible Drum Spider Shade, 12"" Top x 12"" Bottom x 8"" Height, White Linen",,,
lamp,,,4.0 out of 5 stars,7
lamp,,$33.98,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,"Amazon Brand - Rivet Mid Century Modern Marble and Brass Table Decor Lamp With LED Light Bulb, 14 Inches, White","$51.13,$53.95",4.3 out of 5 stars,329
lamp,,,,
lamp,"Amazon Brand - Rivet Mid Century Modern Marble and Brass Table Decor Lamp With LED Light Bulb, 14 Inches, White","$51.13,$53.95",4.3 out of 5 stars,329
lamp,"Amazon Brand - Rivet Mid Century Modern Marble and Brass Table Decor Lamp With LED Light Bulb, 14 Inches, White",,,
lamp,,,4.3 out of 5 stars,329
lamp,,"$51.13,$53.95",,
lamp,,,,
lamp,,,,
lamp,Prestige Medical Small Ceramic Florence Nightingale Graduation Lamp with Wax Candle (Color: Off White),$11.95,4.5 out of 5 stars,664
lamp,,,,
lamp,Prestige Medical Small Ceramic Florence Nightingale Graduation Lamp with Wax Candle (Color: Off White),$11.95,4.5 out of 5 stars,664
lamp,Prestige Medical Small Ceramic Florence Nightingale Graduation Lamp with Wax Candle (Color: Off White),,,
lamp,,,4.5 out of 5 stars,664
lamp,,$11.95,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,"Decor Therapy Emma Embossed Glass Table Lamp, Blue","$40.99,$89.99",4.5 out of 5 stars,782
lamp,,,,
lamp,"Decor Therapy Emma Embossed Glass Table Lamp, Blue","$40.99,$89.99",4.5 out of 5 stars,782
lamp,"Decor Therapy Emma Embossed Glass Table Lamp, Blue",,,
lamp,,,4.5 out of 5 stars,782
lamp,,"$40.99,$89.99",,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,"4 Stars & Up,3 Stars & Up,2 Stars & Up,1 Star & Up",
lamp,,,"4 Stars & Up,3 Stars & Up,2 Stars & Up,1 Star & Up",
lamp,,,"4 Stars & Up,3 Stars & Up,2 Stars & Up,1 Star & Up",
lamp,,,,
lamp,,,,
lamp,,,"4 Stars & Up,3 Stars & Up,2 Stars & Up,1 Star & Up",
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
lamp,,,,
